Date,Public Health Unit,Cases by episode date,Cases rate by episode date,Cases by reported date,Cases rate by reported date,Hospitalizations by episode date,Hospitalizations rate by episode date,Hospitalizations by reported date,Hospalizations rate by reported date,Deaths,Deaths rate
03-08-2020,Simcoe Muskoka District Health Unit ,1,0.2,2,0.3,0,0,1,0.2,0,0
04-08-2020,Simcoe Muskoka District Health Unit ,0,0,1,0.2,0,0,0,0,0,0
05-08-2020,Simcoe Muskoka District Health Unit ,0,0,1,0.2,0,0,0,0,0,0
06-08-2020,Simcoe Muskoka District Health Unit ,0,0,1,0.2,0,0,0,0,0,0
07-08-2020,Simcoe Muskoka District Health Unit ,1,0.2,1,0.2,0,0,0,0,0,0
08-08-2020,Simcoe Muskoka District Health Unit ,0,0,0,0,0,0,0,0,0,0
09-08-2020,Simcoe Muskoka District Health Unit ,0,0,1,0.2,0,0,0,0,0,0
10-08-2020,Simcoe Muskoka District Health Unit ,2,0.3,1,0.2,0,0,0,0,0,0
11-08-2020,Simcoe Muskoka District Health Unit ,0,0,0,0,0,0,0,0,0,0
12-08-2020,Simcoe Muskoka District Health Unit ,3,0.5,2,0.3,1,0.2,0,0,0,0
13-08-2020,Simcoe Muskoka District Health Unit ,1,0.2,0,0,0,0,0,0,0,0
14-08-2020,Simcoe Muskoka District Health Unit ,4,0.7,0,0,0,0,0,0,0,0
15-08-2020,Simcoe Muskoka District Health Unit ,2,0.3,0,0,0,0,0,0,0,0
16-08-2020,Simcoe Muskoka District Health Unit ,2,0.3,2,0.3,0,0,0,0,0,0
17-08-2020,Simcoe Muskoka District Health Unit ,3,0.5,1,0.2,0,0,0,0,0,0
18-08-2020,Simcoe Muskoka District Health Unit ,4,0.7,2,0.3,1,0.2,0,0,0,0
19-08-2020,Simcoe Muskoka District Health Unit ,4,0.7,2,0.3,0,0,0,0,0,0
20-08-2020,Simcoe Muskoka District Health Unit ,4,0.7,2,0.3,0,0,0,0,0,0
21-08-2020,Simcoe Muskoka District Health Unit ,0,0,5,0.8,0,0,1,0.2,0,0
22-08-2020,Simcoe Muskoka District Health Unit ,0,0,0,0,0,0,0,0,0,0
23-08-2020,Simcoe Muskoka District Health Unit ,4,0.7,2,0.3,0,0,0,0,0,0
24-08-2020,Simcoe Muskoka District Health Unit ,1,0.2,4,0.7,0,0,0,0,0,0
25-08-2020,Simcoe Muskoka District Health Unit ,4,0.7,2,0.3,0,0,0,0,0,0
26-08-2020,Simcoe Muskoka District Health Unit ,3,0.5,2,0.3,0,0,0,0,0,0
27-08-2020,Simcoe Muskoka District Health Unit ,1,0.2,8,1.3,0,0,0,0,0,0
28-08-2020,Simcoe Muskoka District Health Unit ,1,0.2,3,0.5,0,0,0,0,0,0
29-08-2020,Simcoe Muskoka District Health Unit ,3,0.5,1,0.2,0,0,0,0,0,0
30-08-2020,Simcoe Muskoka District Health Unit ,3,0.5,2,0.3,0,0,0,0,0,0
31-08-2020,Simcoe Muskoka District Health Unit ,2,0.3,4,0.7,0,0,0,0,0,0
01-09-2020,Simcoe Muskoka District Health Unit ,7,1.2,1,0.2,2,0.3,1,0.2,0,0
02-09-2020,Simcoe Muskoka District Health Unit ,8,1.3,1,0.2,0,0,0,0,0,0
03-09-2020,Simcoe Muskoka District Health Unit ,5,0.8,2,0.3,0,0,0,0,0,0
04-09-2020,Simcoe Muskoka District Health Unit ,3,0.5,4,0.7,0,0,1,0.2,0,0
05-09-2020,Simcoe Muskoka District Health Unit ,4,0.7,4,0.7,0,0,1,0.2,0,0
06-09-2020,Simcoe Muskoka District Health Unit ,6,1,3,0.5,0,0,0,0,0,0
07-09-2020,Simcoe Muskoka District Health Unit ,9,1.5,3,0.5,2,0.3,0,0,0,0
08-09-2020,Simcoe Muskoka District Health Unit ,6,1,6,1,0,0,0,0,0,0
09-09-2020,Simcoe Muskoka District Health Unit ,8,1.3,7,1.2,1,0.2,0,0,0,0
10-09-2020,Simcoe Muskoka District Health Unit ,5,0.8,6,1,0,0,0,0,0,0
11-09-2020,Simcoe Muskoka District Health Unit ,11,1.8,8,1.3,0,0,0,0,0,0
12-09-2020,Simcoe Muskoka District Health Unit ,5,0.8,1,0.2,0,0,0,0,0,0
13-09-2020,Simcoe Muskoka District Health Unit ,5,0.8,6,1,0,0,0,0,0,0
14-09-2020,Simcoe Muskoka District Health Unit ,13,2.2,5,0.8,0,0,0,0,0,0
15-09-2020,Simcoe Muskoka District Health Unit ,11,1.8,12,2,0,0,2,0.3,0,0
16-09-2020,Simcoe Muskoka District Health Unit ,9,1.5,14,2.3,0,0,1,0.2,0,0
17-09-2020,Simcoe Muskoka District Health Unit ,8,1.3,13,2.2,0,0,0,0,1,0.2
18-09-2020,Simcoe Muskoka District Health Unit ,15,2.5,6,1,0,0,0,0,0,0
19-09-2020,Simcoe Muskoka District Health Unit ,4,0.7,2,0.3,0,0,0,0,0,0
20-09-2020,Simcoe Muskoka District Health Unit ,6,1,8,1.3,0,0,0,0,0,0
21-09-2020,Simcoe Muskoka District Health Unit ,11,1.8,6,1,0,0,0,0,0,0
22-09-2020,Simcoe Muskoka District Health Unit ,11,1.8,11,1.8,0,0,0,0,0,0
23-09-2020,Simcoe Muskoka District Health Unit ,7,1.2,4,0.7,0,0,0,0,0,0
24-09-2020,Simcoe Muskoka District Health Unit ,12,2,6,1,1,0.2,0,0,0,0
25-09-2020,Simcoe Muskoka District Health Unit ,12,2,8,1.3,0,0,0,0,0,0
26-09-2020,Simcoe Muskoka District Health Unit ,6,1,8,1.3,1,0.2,0,0,0,0
27-09-2020,Simcoe Muskoka District Health Unit ,8,1.3,10,1.7,0,0,0,0,0,0
28-09-2020,Simcoe Muskoka District Health Unit ,14,2.3,11,1.8,0,0,0,0,0,0
29-09-2020,Simcoe Muskoka District Health Unit ,13,2.2,11,1.8,0,0,0,0,0,0
30-09-2020,Simcoe Muskoka District Health Unit ,12,2,12,2,0,0,1,0.2,0,0
01-10-2020,Simcoe Muskoka District Health Unit ,18,3,12,2,1,0.2,0,0,0,0
02-10-2020,Simcoe Muskoka District Health Unit ,28,4.7,10,1.7,1,0.2,0,0,0,0
03-10-2020,Simcoe Muskoka District Health Unit ,8,1.3,3,0.5,1,0.2,0,0,1,0.2
04-10-2020,Simcoe Muskoka District Health Unit ,15,2.5,11,1.8,0,0,0,0,1,0.2
05-10-2020,Simcoe Muskoka District Health Unit ,14,2.3,24,4,1,0.2,0,0,0,0
06-10-2020,Simcoe Muskoka District Health Unit ,19,3.2,18,3,0,0,2,0.3,1,0.2
07-10-2020,Simcoe Muskoka District Health Unit ,11,1.8,26,4.3,1,0.2,1,0.2,1,0.2
08-10-2020,Simcoe Muskoka District Health Unit ,22,3.7,20,3.3,1,0.2,1,0.2,0,0
09-10-2020,Simcoe Muskoka District Health Unit ,9,1.5,18,3,0,0,0,0,0,0
10-10-2020,Simcoe Muskoka District Health Unit ,11,1.8,19,3.2,1,0.2,1,0.2,0,0
11-10-2020,Simcoe Muskoka District Health Unit ,11,1.8,13,2.2,0,0,1,0.2,0,0
12-10-2020,Simcoe Muskoka District Health Unit ,12,2,6,1,1,0.2,0,0,0,0
13-10-2020,Simcoe Muskoka District Health Unit ,12,2,16,2.7,0,0,0,0,1,0.2
14-10-2020,Simcoe Muskoka District Health Unit ,24,4,10,1.7,1,0.2,1,0.2,0,0
15-10-2020,Simcoe Muskoka District Health Unit ,15,2.5,11,1.8,1,0.2,0,0,1,0.2
16-10-2020,Simcoe Muskoka District Health Unit ,13,2.2,10,1.7,0,0,0,0,1,0.2
17-10-2020,Simcoe Muskoka District Health Unit ,13,2.2,24,4,1,0.2,1,0.2,0,0
18-10-2020,Simcoe Muskoka District Health Unit ,11,1.8,8,1.3,0,0,0,0,1,0.2
19-10-2020,Simcoe Muskoka District Health Unit ,25,4.2,21,3.5,0,0,1,0.2,1,0.2
20-10-2020,Simcoe Muskoka District Health Unit ,14,2.3,13,2.2,0,0,1,0.2,0,0
21-10-2020,Simcoe Muskoka District Health Unit ,23,3.8,16,2.7,0,0,0,0,0,0
22-10-2020,Simcoe Muskoka District Health Unit ,16,2.7,13,2.2,1,0.2,0,0,1,0.2
23-10-2020,Simcoe Muskoka District Health Unit ,13,2.2,14,2.3,1,0.2,1,0.2,1,0.2
24-10-2020,Simcoe Muskoka District Health Unit ,16,2.7,29,4.8,0,0,0,0,0,0
25-10-2020,Simcoe Muskoka District Health Unit ,19,3.2,14,2.3,1,0.2,1,0.2,0,0
26-10-2020,Simcoe Muskoka District Health Unit ,21,3.5,19,3.2,4,0.7,0,0,0,0
27-10-2020,Simcoe Muskoka District Health Unit ,31,5.2,13,2.2,0,0,2,0.3,0,0
28-10-2020,Simcoe Muskoka District Health Unit ,22,3.7,22,3.7,2,0.3,1,0.2,1,0.2
29-10-2020,Simcoe Muskoka District Health Unit ,12,2,19,3.2,3,0.5,1,0.2,0,0
30-10-2020,Simcoe Muskoka District Health Unit ,16,2.7,30,5,2,0.3,2,0.3,0,0
31-10-2020,Simcoe Muskoka District Health Unit ,17,2.8,25,4.2,0,0,3,0.5,0,0
01-11-2020,Simcoe Muskoka District Health Unit ,15,2.5,21,3.5,1,0.2,0,0,0,0
02-11-2020,Simcoe Muskoka District Health Unit ,23,3.8,18,3,1,0.2,1,0.2,0,0
03-11-2020,Simcoe Muskoka District Health Unit ,20,3.3,17,2.8,0,0,1,0.2,0,0
04-11-2020,Simcoe Muskoka District Health Unit ,23,3.8,12,2,0,0,1,0.2,0,0
05-11-2020,Simcoe Muskoka District Health Unit ,20,3.3,18,3,1,0.2,0,0,0,0
06-11-2020,Simcoe Muskoka District Health Unit ,24,4,19,3.2,0,0,0,0,0,0
07-11-2020,Simcoe Muskoka District Health Unit ,27,4.5,8,1.3,1,0.2,3,0.5,0,0
08-11-2020,Simcoe Muskoka District Health Unit ,20,3.3,20,3.3,0,0,1,0.2,0,0
09-11-2020,Simcoe Muskoka District Health Unit ,30,5,20,3.3,1,0.2,0,0,0,0
10-11-2020,Simcoe Muskoka District Health Unit ,20,3.3,25,4.2,0,0,1,0.2,0,0
11-11-2020,Simcoe Muskoka District Health Unit ,33,5.5,24,4,0,0,1,0.2,0,0
12-11-2020,Simcoe Muskoka District Health Unit ,24,4,29,4.8,0,0,0,0,0,0
13-11-2020,Simcoe Muskoka District Health Unit ,18,3,31,5.2,0,0,1,0.2,0,0
14-11-2020,Simcoe Muskoka District Health Unit ,34,5.7,32,5.3,1,0.2,0,0,0,0
15-11-2020,Simcoe Muskoka District Health Unit ,19,3.2,24,4,2,0.3,0,0,0,0
16-11-2020,Simcoe Muskoka District Health Unit ,30,5,26,4.3,1,0.2,0,0,0,0
17-11-2020,Simcoe Muskoka District Health Unit ,33,5.5,22,3.7,5,0.8,1,0.2,2,0.3
18-11-2020,Simcoe Muskoka District Health Unit ,34,5.7,26,4.3,5,0.8,10,1.7,0,0
19-11-2020,Simcoe Muskoka District Health Unit ,24,4,40,6.7,1,0.2,0,0,0,0
20-11-2020,Simcoe Muskoka District Health Unit ,25,4.2,25,4.2,2,0.3,1,0.2,0,0
21-11-2020,Simcoe Muskoka District Health Unit ,33,5.5,23,3.8,1,0.2,0,0,0,0
22-11-2020,Simcoe Muskoka District Health Unit ,18,3,22,3.7,1,0.2,1,0.2,0,0
23-11-2020,Simcoe Muskoka District Health Unit ,32,5.3,34,5.7,2,0.3,1,0.2,0,0
24-11-2020,Simcoe Muskoka District Health Unit ,22,3.7,15,2.5,0,0,0,0,0,0
25-11-2020,Simcoe Muskoka District Health Unit ,25,4.2,28,4.7,0,0,0,0,0,0
26-11-2020,Simcoe Muskoka District Health Unit ,35,5.8,29,4.8,2,0.3,1,0.2,0,0
27-11-2020,Simcoe Muskoka District Health Unit ,39,6.5,32,5.3,3,0.5,1,0.2,0,0
28-11-2020,Simcoe Muskoka District Health Unit ,37,6.2,32,5.3,3,0.5,1,0.2,0,0
29-11-2020,Simcoe Muskoka District Health Unit ,31,5.2,40,6.7,3,0.5,3,0.5,0,0
30-11-2020,Simcoe Muskoka District Health Unit ,63,10.5,30,5,3,0.5,2,0.3,0,0
01-12-2020,Simcoe Muskoka District Health Unit ,31,5.2,25,4.2,0,0,2,0.3,0,0
02-12-2020,Simcoe Muskoka District Health Unit ,44,7.3,41,6.8,3,0.5,2,0.3,0,0
03-12-2020,Simcoe Muskoka District Health Unit ,44,7.3,30,5,0,0,4,0.7,1,0.2
04-12-2020,Simcoe Muskoka District Health Unit ,69,11.5,57,9.5,1,0.2,2,0.3,0,0
05-12-2020,Simcoe Muskoka District Health Unit ,52,8.7,48,8,4,0.7,2,0.3,0,0
06-12-2020,Simcoe Muskoka District Health Unit ,51,8.5,73,12.2,5,0.8,1,0.2,0,0
07-12-2020,Simcoe Muskoka District Health Unit ,64,10.7,39,6.5,2,0.3,2,0.3,0,0
08-12-2020,Simcoe Muskoka District Health Unit ,46,7.7,53,8.8,2,0.3,4,0.7,0,0
09-12-2020,Simcoe Muskoka District Health Unit ,44,7.3,37,6.2,0,0,1,0.2,1,0.2
10-12-2020,Simcoe Muskoka District Health Unit ,44,7.3,29,4.8,2,0.3,2,0.3,0,0
11-12-2020,Simcoe Muskoka District Health Unit ,50,8.3,49,8.2,6,1,0,0,2,0.3
12-12-2020,Simcoe Muskoka District Health Unit ,38,6.3,42,7,3,0.5,2,0.3,0,0
13-12-2020,Simcoe Muskoka District Health Unit ,34,5.7,47,7.8,1,0.2,8,1.3,1,0.2
14-12-2020,Simcoe Muskoka District Health Unit ,64,10.7,27,4.5,6,1,4,0.7,0,0
15-12-2020,Simcoe Muskoka District Health Unit ,60,10,47,7.8,2,0.3,0,0,1,0.2
16-12-2020,Simcoe Muskoka District Health Unit ,58,9.7,69,11.5,2,0.3,4,0.7,0,0
17-12-2020,Simcoe Muskoka District Health Unit ,55,9.2,48,8,4,0.7,7,1.2,0,0
18-12-2020,Simcoe Muskoka District Health Unit ,49,8.2,58,9.7,2,0.3,2,0.3,1,0.2
19-12-2020,Simcoe Muskoka District Health Unit ,41,6.8,58,9.7,3,0.5,1,0.2,0,0
20-12-2020,Simcoe Muskoka District Health Unit ,46,7.7,58,9.7,3,0.5,5,0.8,1,0.2
21-12-2020,Simcoe Muskoka District Health Unit ,52,8.7,36,6,4,0.7,2,0.3,0,0
22-12-2020,Simcoe Muskoka District Health Unit ,64,10.7,54,9,3,0.5,2,0.3,1,0.2
23-12-2020,Simcoe Muskoka District Health Unit ,56,9.3,44,7.3,2,0.3,3,0.5,2,0.3
24-12-2020,Simcoe Muskoka District Health Unit ,51,8.5,37,6.2,5,0.8,4,0.7,3,0.5
25-12-2020,Simcoe Muskoka District Health Unit ,41,6.8,62,10.3,1,0.2,0,0,0,0
26-12-2020,Simcoe Muskoka District Health Unit ,74,12.3,52,8.7,2,0.3,6,1,0,0
27-12-2020,Simcoe Muskoka District Health Unit ,68,11.3,54,9,5,0.8,3,0.5,2,0.3
28-12-2020,Simcoe Muskoka District Health Unit ,74,12.3,63,10.5,4,0.7,5,0.8,1,0.2
29-12-2020,Simcoe Muskoka District Health Unit ,59,9.8,48,8,1,0.2,4,0.7,1,0.2
30-12-2020,Simcoe Muskoka District Health Unit ,60,10,62,10.3,1,0.2,1,0.2,0,0
31-12-2020,Simcoe Muskoka District Health Unit ,57,9.5,66,11,3,0.5,3,0.5,1,0.2
01-01-2021,Simcoe Muskoka District Health Unit ,55,9.2,46,7.7,3,0.5,0,0,1,0.2
02-01-2021,Simcoe Muskoka District Health Unit ,55,9.2,71,11.8,2,0.3,3,0.5,1,0.2
03-01-2021,Simcoe Muskoka District Health Unit ,65,10.8,64,10.7,0,0,2,0.3,0,0
04-01-2021,Simcoe Muskoka District Health Unit ,80,13.3,58,9.7,7,1.2,0,0,0,0
05-01-2021,Simcoe Muskoka District Health Unit ,48,8,86,14.3,3,0.5,2,0.3,0,0
06-01-2021,Simcoe Muskoka District Health Unit ,62,10.3,66,11,5,0.8,1,0.2,3,0.5
07-01-2021,Simcoe Muskoka District Health Unit ,43,7.2,64,10.7,6,1,8,1.3,1,0.2
08-01-2021,Simcoe Muskoka District Health Unit ,102,17,68,11.3,11,1.8,4,0.7,2,0.3
09-01-2021,Simcoe Muskoka District Health Unit ,72,12,89,14.8,5,0.8,8,1.3,2,0.3
10-01-2021,Simcoe Muskoka District Health Unit ,38,6.3,73,12.2,1,0.2,7,1.2,0,0
11-01-2021,Simcoe Muskoka District Health Unit ,68,11.3,51,8.5,6,1,7,1.2,2,0.3
12-01-2021,Simcoe Muskoka District Health Unit ,61,10.2,67,11.2,2,0.3,2,0.3,0,0
13-01-2021,Simcoe Muskoka District Health Unit ,66,11,64,10.7,6,1,8,1.3,3,0.5
14-01-2021,Simcoe Muskoka District Health Unit ,77,12.8,79,13.2,3,0.5,5,0.8,2,0.3
15-01-2021,Simcoe Muskoka District Health Unit ,63,10.5,67,11.2,2,0.3,4,0.7,1,0.2
16-01-2021,Simcoe Muskoka District Health Unit ,62,10.3,49,8.2,4,0.7,3,0.5,2,0.3
17-01-2021,Simcoe Muskoka District Health Unit ,41,6.8,51,8.5,0,0,3,0.5,1,0.2
18-01-2021,Simcoe Muskoka District Health Unit ,91,15.2,80,13.3,3,0.5,1,0.2,3,0.5
19-01-2021,Simcoe Muskoka District Health Unit ,42,7,67,11.2,3,0.5,4,0.7,10,1.7
20-01-2021,Simcoe Muskoka District Health Unit ,48,8,79,13.2,4,0.7,1,0.2,5,0.8
21-01-2021,Simcoe Muskoka District Health Unit ,49,8.2,83,13.8,5,0.8,3,0.5,2,0.3
22-01-2021,Simcoe Muskoka District Health Unit ,40,6.7,50,8.3,3,0.5,6,1,6,1
23-01-2021,Simcoe Muskoka District Health Unit ,39,6.5,41,6.8,2,0.3,2,0.3,9,1.5
24-01-2021,Simcoe Muskoka District Health Unit ,47,7.8,35,5.8,7,1.2,3,0.5,6,1
25-01-2021,Simcoe Muskoka District Health Unit ,54,9,33,5.5,2,0.3,3,0.5,2,0.3
26-01-2021,Simcoe Muskoka District Health Unit ,43,7.2,38,6.3,1,0.2,2,0.3,5,0.8
27-01-2021,Simcoe Muskoka District Health Unit ,49,8.2,48,8,2,0.3,1,0.2,2,0.3
28-01-2021,Simcoe Muskoka District Health Unit ,59,9.8,69,11.5,7,1.2,9,1.5,3,0.5
29-01-2021,Simcoe Muskoka District Health Unit ,35,5.8,57,9.5,0,0,1,0.2,2,0.3
30-01-2021,Simcoe Muskoka District Health Unit ,25,4.2,30,5,2,0.3,1,0.2,8,1.3
31-01-2021,Simcoe Muskoka District Health Unit ,22,3.7,32,5.3,2,0.3,0,0,4,0.7
01-02-2021,Simcoe Muskoka District Health Unit ,57,9.5,32,5.3,4,0.7,4,0.7,4,0.7
02-02-2021,Simcoe Muskoka District Health Unit ,34,5.7,40,6.7,4,0.7,1,0.2,4,0.7
03-02-2021,Simcoe Muskoka District Health Unit ,45,7.5,62,10.3,1,0.2,8,1.3,1,0.2
04-02-2021,Simcoe Muskoka District Health Unit ,31,5.2,43,7.2,3,0.5,5,0.8,1,0.2
05-02-2021,Simcoe Muskoka District Health Unit ,30,5,43,7.2,2,0.3,3,0.5,2,0.3
06-02-2021,Simcoe Muskoka District Health Unit ,26,4.3,40,6.7,4,0.7,2,0.3,0,0
07-02-2021,Simcoe Muskoka District Health Unit ,38,6.3,29,4.8,0,0,1,0.2,0,0
08-02-2021,Simcoe Muskoka District Health Unit ,40,6.7,30,5,1,0.2,2,0.3,0,0
09-02-2021,Simcoe Muskoka District Health Unit ,23,3.8,27,4.5,1,0.2,2,0.3,2,0.3
10-02-2021,Simcoe Muskoka District Health Unit ,39,6.5,32,5.3,4,0.7,2,0.3,2,0.3
11-02-2021,Simcoe Muskoka District Health Unit ,32,5.3,30,5,1,0.2,3,0.5,4,0.7
12-02-2021,Simcoe Muskoka District Health Unit ,48,8,37,6.2,4,0.7,0,0,2,0.3
13-02-2021,Simcoe Muskoka District Health Unit ,32,5.3,28,4.7,0,0,3,0.5,0,0
14-02-2021,Simcoe Muskoka District Health Unit ,29,4.8,38,6.3,1,0.2,1,0.2,2,0.3
15-02-2021,Simcoe Muskoka District Health Unit ,39,6.5,25,4.2,1,0.2,1,0.2,1,0.2
16-02-2021,Simcoe Muskoka District Health Unit ,26,4.3,31,5.2,4,0.7,4,0.7,2,0.3
17-02-2021,Simcoe Muskoka District Health Unit ,41,6.8,33,5.5,1,0.2,0,0,0,0
18-02-2021,Simcoe Muskoka District Health Unit ,51,8.5,35,5.8,1,0.2,2,0.3,0,0
19-02-2021,Simcoe Muskoka District Health Unit ,39,6.5,52,8.7,0,0,2,0.3,1,0.2
20-02-2021,Simcoe Muskoka District Health Unit ,31,5.2,62,10.3,0,0,3,0.5,2,0.3
21-02-2021,Simcoe Muskoka District Health Unit ,18,3,47,7.8,0,0,0,0,1,0.2
22-02-2021,Simcoe Muskoka District Health Unit ,23,3.8,28,4.7,0,0,0,0,0,0
23-02-2021,Simcoe Muskoka District Health Unit ,34,5.7,36,6,2,0.3,0,0,1,0.2
24-02-2021,Simcoe Muskoka District Health Unit ,21,3.5,31,5.2,0,0,1,0.2,0,0
25-02-2021,Simcoe Muskoka District Health Unit ,21,3.5,31,5.2,0,0,1,0.2,0,0
26-02-2021,Simcoe Muskoka District Health Unit ,32,5.3,32,5.3,0,0,0,0,0,0
27-02-2021,Simcoe Muskoka District Health Unit ,13,2.2,38,6.3,0,0,0,0,0,0
28-02-2021,Simcoe Muskoka District Health Unit ,10,1.7,24,4,1,0.2,0,0,0,0
01-03-2021,Simcoe Muskoka District Health Unit ,0,0,17,2.8,0,0,1,0.2,0,0
15-01-2020,Southwestern Public Health,0,0,0,0,0,0,0,0,0,0
16-01-2020,Southwestern Public Health,0,0,0,0,0,0,0,0,0,0
17-01-2020,Southwestern Public Health,0,0,0,0,0,0,0,0,0,0
18-01-2020,Southwestern Public Health,0,0,0,0,0,0,0,0,0,0
19-01-2020,Southwestern Public Health,0,0,0,0,0,0,0,0,0,0
20-01-2020,Southwestern Public Health,0,0,0,0,0,0,0,0,0,0
21-01-2020,Southwestern Public Health,0,0,0,0,0,0,0,0,0,0
22-01-2020,Southwestern Public Health,0,0,0,0,0,0,0,0,0,0
23-01-2020,Southwestern Public Health,0,0,0,0,0,0,0,0,0,0
24-01-2020,Southwestern Public Health,0,0,0,0,0,0,0,0,0,0
25-01-2020,Southwestern Public Health,0,0,0,0,0,0,0,0,0,0
26-01-2020,Southwestern Public Health,0,0,0,0,0,0,0,0,0,0
27-01-2020,Southwestern Public Health,0,0,0,0,0,0,0,0,0,0
28-01-2020,Southwestern Public Health,0,0,0,0,0,0,0,0,0,0
29-01-2020,Southwestern Public Health,0,0,0,0,0,0,0,0,0,0
30-01-2020,Southwestern Public Health,0,0,0,0,0,0,0,0,0,0
31-01-2020,Southwestern Public Health,0,0,0,0,0,0,0,0,0,0
01-02-2020,Southwestern Public Health,0,0,0,0,0,0,0,0,0,0
02-02-2020,Southwestern Public Health,0,0,0,0,0,0,0,0,0,0
03-02-2020,Southwestern Public Health,0,0,0,0,0,0,0,0,0,0
04-02-2020,Southwestern Public Health,0,0,0,0,0,0,0,0,0,0
05-02-2020,Southwestern Public Health,0,0,0,0,0,0,0,0,0,0
06-02-2020,Southwestern Public Health,0,0,0,0,0,0,0,0,0,0
07-02-2020,Southwestern Public Health,0,0,0,0,0,0,0,0,0,0
08-02-2020,Southwestern Public Health,0,0,0,0,0,0,0,0,0,0
09-02-2020,Southwestern Public Health,0,0,0,0,0,0,0,0,0,0
10-02-2020,Southwestern Public Health,0,0,0,0,0,0,0,0,0,0
11-02-2020,Southwestern Public Health,0,0,0,0,0,0,0,0,0,0
12-02-2020,Southwestern Public Health,0,0,0,0,0,0,0,0,0,0
13-02-2020,Southwestern Public Health,0,0,0,0,0,0,0,0,0,0
14-02-2020,Southwestern Public Health,0,0,0,0,0,0,0,0,0,0
15-02-2020,Southwestern Public Health,0,0,0,0,0,0,0,0,0,0
16-02-2020,Southwestern Public Health,0,0,0,0,0,0,0,0,0,0
17-02-2020,Southwestern Public Health,0,0,0,0,0,0,0,0,0,0
18-02-2020,Southwestern Public Health,0,0,0,0,0,0,0,0,0,0
19-02-2020,Southwestern Public Health,0,0,0,0,0,0,0,0,0,0
20-02-2020,Southwestern Public Health,0,0,0,0,0,0,0,0,0,0
21-02-2020,Southwestern Public Health,0,0,0,0,0,0,0,0,0,0
22-02-2020,Southwestern Public Health,0,0,0,0,0,0,0,0,0,0
23-02-2020,Southwestern Public Health,0,0,0,0,0,0,0,0,0,0
24-02-2020,Southwestern Public Health,0,0,0,0,0,0,0,0,0,0
25-02-2020,Southwestern Public Health,0,0,0,0,0,0,0,0,0,0
26-02-2020,Southwestern Public Health,0,0,0,0,0,0,0,0,0,0
27-02-2020,Southwestern Public Health,0,0,0,0,0,0,0,0,0,0
28-02-2020,Southwestern Public Health,0,0,0,0,0,0,0,0,0,0
29-02-2020,Southwestern Public Health,0,0,0,0,0,0,0,0,0,0
01-03-2020,Southwestern Public Health,1,0.5,0,0,0,0,0,0,0,0
02-03-2020,Southwestern Public Health,0,0,0,0,0,0,0,0,0,0
03-03-2020,Southwestern Public Health,0,0,0,0,0,0,0,0,0,0
04-03-2020,Southwestern Public Health,0,0,0,0,0,0,0,0,0,0
05-03-2020,Southwestern Public Health,0,0,0,0,0,0,0,0,0,0
06-03-2020,Southwestern Public Health,0,0,0,0,0,0,0,0,0,0
07-03-2020,Southwestern Public Health,0,0,0,0,0,0,0,0,0,0
08-03-2020,Southwestern Public Health,0,0,0,0,0,0,0,0,0,0
09-03-2020,Southwestern Public Health,0,0,0,0,0,0,0,0,0,0
10-03-2020,Southwestern Public Health,2,0.9,0,0,2,0.9,0,0,0,0
11-03-2020,Southwestern Public Health,0,0,0,0,0,0,0,0,0,0
12-03-2020,Southwestern Public Health,1,0.5,0,0,0,0,0,0,0,0
13-03-2020,Southwestern Public Health,1,0.5,0,0,0,0,0,0,0,0
14-03-2020,Southwestern Public Health,0,0,0,0,0,0,0,0,0,0
15-03-2020,Southwestern Public Health,2,0.9,0,0,1,0.5,0,0,0,0
16-03-2020,Southwestern Public Health,3,1.4,0,0,2,0.9,0,0,0,0
17-03-2020,Southwestern Public Health,0,0,0,0,0,0,0,0,0,0
18-03-2020,Southwestern Public Health,1,0.5,0,0,0,0,0,0,0,0
19-03-2020,Southwestern Public Health,2,0.9,0,0,0,0,0,0,0,0
20-03-2020,Southwestern Public Health,7,3.3,1,0.5,3,1.4,0,0,0,0
21-03-2020,Southwestern Public Health,1,0.5,1,0.5,1,0.5,0,0,0,0
22-03-2020,Southwestern Public Health,1,0.5,0,0,0,0,0,0,0,0
23-03-2020,Southwestern Public Health,1,0.5,1,0.5,0,0,1,0.5,0,0
24-03-2020,Southwestern Public Health,1,0.5,0,0,1,0.5,0,0,0,0
25-03-2020,Southwestern Public Health,1,0.5,2,0.9,1,0.5,1,0.5,0,0
26-03-2020,Southwestern Public Health,3,1.4,1,0.5,1,0.5,1,0.5,0,0
27-03-2020,Southwestern Public Health,0,0,0,0,0,0,0,0,0,0
28-03-2020,Southwestern Public Health,2,0.9,3,1.4,1,0.5,3,1.4,1,0.5
29-03-2020,Southwestern Public Health,2,0.9,0,0,1,0.5,0,0,0,0
30-03-2020,Southwestern Public Health,4,1.9,5,2.4,0,0,2,0.9,1,0.5
31-03-2020,Southwestern Public Health,1,0.5,4,1.9,0,0,1,0.5,0,0
01-04-2020,Southwestern Public Health,0,0,3,1.4,0,0,0,0,0,0
02-04-2020,Southwestern Public Health,0,0,2,0.9,0,0,0,0,0,0
03-04-2020,Southwestern Public Health,2,0.9,1,0.5,0,0,1,0.5,0,0
04-04-2020,Southwestern Public Health,2,0.9,0,0,0,0,0,0,0,0
